l3_id	buyer_id	year	month_id	volume	predict_smoothing_seas	predict_holt_seas	predict_arima	sellin_corr	predict_smoothing_corr_seas	predict_holt_corr_seas	predict_arima_corr	date_upload	best_model	Best_model
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2021	7	1,0	0,0	0,0	0,9883045415721994	1,0	0,0	0,0	1,2561398076843193	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2021	8	1e-06	0,0	0,0	0,5071526723489479	1e-06	0,0	0,0	0,37515477468389746	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2021	9	1e-06	0,0	0,0	0,07346878655138545	1e-06	0,0	0,0	0,0	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2021	10	2,0	0,0	0,0	0,4152357523365988	2,0	0,0	0,0	0,14417382101383083	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2021	11	0,0	0,0	0,0	0,33974395191020856	0,0	0,0	0,0	0,4091727097118807	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2021	12	0,0	0,0	0,0	1,3374415472209904	0,0	0,0	0,0	0,8368454187357479	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2022	1	0,0	0,0	0,0	0,9231879431564592	0,0	0,0	0,0	0,8173014756226917	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2022	2	0,0	0,0	0,0	0,22292322812411747	0,0	0,0	0,0	0,18049567415958134	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2022	3	0,0	0,0	0,0	0,11952032294280615	0,0	0,0	0,0	0,0	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2022	4	0,0	0,0	0,0	0,5682577104610648	0,0	0,0	0,0	0,7989223673223657	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2022	5	0,0	0,0	0,0	0,5420656155187105	0,0	0,0	0,0	0,4962833440512371	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2022	6	0,0	0,0	0,0	0,9848860880195301	0,0	0,0	0,0	0,6722630292700527	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2022	7	0,0	0,0	0,0	0,8004584210165671	0,0	0,0	0,0	0,44884548350580883	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2022	8	0,0	0,0	0,0	0,3766996770951957	0,0	0,0	0,0	0,2765247607883258	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2022	9	0,0	0,0	0,0	0,24889683394303305	0,0	0,0	0,0	0,12911182641429791	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2022	10	0,0	0,0	0,0	0,6024606431432307	0,0	0,0	0,0	0,5219863648881768	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2022	11	0,0	0,0	0,0	0,6301594437730084	0,0	0,0	0,0	0,733426560249156	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2022	12	0,0	0,0	0,0	0,8023077661548195	0,0	0,0	0,0	0,4982410955446171	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2023	1	0,0	0,0	0,0	0,6997622246756778	0,0	0,0	0,0	0,21053175500459287	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2023	2	0,0	0,0	0,0	0,46706973667367824	0,0	0,0	0,0	0,49809871251556204	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2023	3	0,0	0,0	0,0	0,36108003899040475	0,0	0,0	0,0	0,2145749953974454	2023-05-31 10:12:57.567350		predict_arima_corr
Спрей д/рта	"ООО ""СЕМЕЙНЫЙ ДОКТОР"""	2023	4	0,0	0,0	0,0	0,6022038943075068	0,0	0,0	0,0	0,6094724789331409	2023-05-31 10:12:57.567350		predict_arima_corr
